player_fifa_api_id,player_name,height,weight,aggression,interceptions,vision,long_passing,jumping,heading_accuracy,overall_rating,preferred_foot,ball_control,balance,strength,stamina,MAX(p.date)
179626,Fred,187.96,183,61,67,50,55,56,70,68,right,55,41,78,53,2012-08-31 00:00:00
179627,Mozes Adams,182.88,154,66,43,59,63,66,58,63,right,67,68,62,67,2011-08-30 00:00:00
179629,"Marcel MBayo,25",167.64,137,26,43,58,54,65,23,62,right,67,53,37,65,2010-08-30 00:00:00
179633,Soeren Rieks,185.42,165,37,34,73,58,62,39,70,right,74,64,58,68,2016-03-17 00:00:00
179645,Simon Kjaer,187.96,198,80,83,49,70,62,81,80,right,67,58,83,78,2015-11-06 00:00:00
179646,Jesper Juelsgaard,180.34,181,76,65,41,55,71,55,67,left,64,71,74,75,2016-03-10 00:00:00
179654,Rory Boulding,185.42,159,67,27,54,48,63,64,59,right,57,47,62,65,2013-05-10 00:00:00
179660,Chris Humphrey,180.34,161,44,31,51,45,71,39,61,right,60,71,62,81,2016-01-07 00:00:00
179665,Anthony Pilkington,180.34,179,64,49,71,65,67,65,71,right,73,66,76,72,2016-05-05 00:00:00
179667,Giorgi Popkhadze,182.88,179,78,66,59,57,61,60,64,left,59,59,72,76,2015-03-13 00:00:00
179686,Maurice Edu,185.42,179,83,66,62,66,72,70,71,right,65,92,85,79,2016-06-02 00:00:00
179692,Charlie Davies,177.8,161,64,35,52,38,69,63,68,right,67,75,68,78,2016-06-23 00:00:00
179695,Rinaldo Cruzado,177.8,183,76,71,74,76,64,63,72,right,74,63,73,81,2015-10-09 00:00:00
179696,Emiliano Insua,180.34,174,79,82,68,73,72,74,78,left,74,74,79,78,2015-12-10 00:00:00
179698,Leandro Grimi,182.88,172,80,67,64,60,80,64,71,left,65,65,71,73,2016-02-25 00:00:00
179702,Bakary Soumare,193.04,205,73,64,41,53,68,62,67,right,57,29,91,72,2015-09-21 00:00:00
179708,Nelson Rivas,180.34,179,80,60,51,53,75,65,65,right,45,65,84,55,2014-06-06 00:00:00
179710,Adam Mojta,177.8,154,74,54,57,58,69,60,66,left,61,75,57,79,2016-05-12 00:00:00
179712,Zoltan Stieber,175.26,148,41,31,73,63,65,45,73,left,75,81,49,84,2016-01-21 00:00:00
179713,Juan Pablo Pino,175.26,159,41,33,66,61,70,48,68,right,74,69,60,61,2014-11-14 00:00:00
179741,Emerson,185.42,183,70,71,54,66,75,70,71,left,66,60,78,79,2014-04-11 00:00:00
179746,Sam Vokes,187.96,198,73,42,67,57,85,78,72,right,73,53,82,80,2016-03-17 00:00:00
179751,Joaquin Larrivey,185.42,181,89,21,63,51,83,85,76,right,75,53,87,63,2014-12-05 00:00:00
179752,Oscar Cardozo,193.04,192,72,12,66,66,34,84,77,left,74,33,83,64,2016-04-07 00:00:00
179763,Amadou Alassane,187.96,168,23,57,,53,,67,66,right,56,,54,50,2009-02-22 00:00:00
179768,Charles Kabore,182.88,172,83,77,69,73,74,69,77,right,74,61,74,85,2016-05-05 00:00:00
179783,Ralf Faehrmann,195.58,209,36,23,42,26,72,14,83,right,24,36,79,32,2016-04-21 00:00:00
179784,Benedikt Hoewedes,187.96,181,79,85,57,64,82,84,83,right,70,61,81,69,2016-03-03 00:00:00
179789,Damien Da Silva,182.88,181,82,75,40,51,73,73,75,right,68,61,75,63,2016-05-19 00:00:00
179794,Quentin Othon,162.56,141,64,69,45,69,52,48,67,left,65,81,64,78,2016-05-05 00:00:00
179811,Brecht Capon,180.34,159,64,67,66,62,77,59,69,right,64,74,64,78,2016-04-28 00:00:00
179813,Edinson Cavani,182.88,157,82,48,77,50,88,89,85,right,83,59,74,90,2016-03-17 00:00:00
179831,Craig Curran,175.26,163,52,28,56,61,81,56,62,right,65,80,66,60,2016-04-28 00:00:00
179840,Matthew Spiranovic,193.04,194,52,75,49,43,49,72,70,right,52,33,80,69,2015-09-21 00:00:00
179844,Diego Costa,187.96,187,90,40,74,48,60,82,85,right,82,52,91,85,2016-04-21 00:00:00
179845,Romulo Togni,182.88,168,68,52,72,70,32,56,62,right,64,60,66,68,2015-09-21 00:00:00
179846,Sami Khedira,187.96,198,79,86,78,79,69,76,81,right,79,55,90,79,2016-05-12 00:00:00
179847,Federico Fazio,195.58,201,81,79,47,62,44,84,77,right,66,33,92,67,2016-02-04 00:00:00
179855,Jermaine Beckford,187.96,183,60,37,55,36,64,71,70,right,64,63,72,73,2016-04-28 00:00:00
179862,Jordan Robertson,182.88,174,44,43,42,38,76,60,57,right,53,73,74,50,2011-08-30 00:00:00
179873,Pedro Correia,180.34,159,63,63,54,51,74,62,65,right,64,77,64,70,2016-03-03 00:00:00
179874,Joao Coimbra,182.88,183,66,53,67,67,63,60,64,right,67,51,71,65,2014-03-07 00:00:00
179875,Dame N'Doye,185.42,179,72,40,64,38,70,77,76,right,72,56,82,79,2016-04-14 00:00:00
179876,Paulao,187.96,194,77,80,51,54,62,80,75,right,66,50,87,60,2013-12-06 00:00:00
179877,Dudu,165.1,132,54,61,,57,,52,60,right,61,,62,67,2008-08-30 00:00:00
179884,Nuno Pinto,175.26,159,69,71,59,67,51,43,70,left,69,73,60,71,2016-03-03 00:00:00
179886,Deme N'Diaye,185.42,179,43,39,60,59,65,63,65,left,62,61,71,72,2015-09-21 00:00:00
179891,Marcel Heller,175.26,154,58,20,54,49,68,59,74,right,73,80,58,81,2016-02-19 00:00:00
179896,Mathias Ranegie,195.58,201,53,28,60,41,73,74,67,right,62,38,90,65,2016-05-19 00:00:00
179898,"Jose Alberto Shaffer,18",175.26,154,71,63,62,70,73,60,67,left,71,71,58,73,2015-07-03 00:00:00
179901,Lorenzo Davids,180.34,170,69,56,47,54,76,59,55,left,56,68,67,74,2015-05-01 00:00:00
179903,Oliver Bozanic,177.8,154,33,66,63,66,58,60,67,left,72,73,59,78,2016-04-07 00:00:00
179909,Anthony Annan,175.26,141,77,74,52,67,80,48,68,right,72,84,66,75,2015-09-21 00:00:00
179917,King Osei Gyan,175.26,152,77,67,63,67,71,58,67,right,71,84,70,71,2016-02-04 00:00:00
179918,Bakary Soro,185.42,163,61,68,46,53,73,73,68,right,57,71,76,82,2015-10-16 00:00:00
179922,Dimitrije Injac,182.88,170,70,64,52,62,67,64,63,right,62,67,72,74,2014-05-16 00:00:00
179930,Szymon Pawlowski,175.26,154,45,50,67,59,80,43,73,right,73,78,54,87,2016-05-05 00:00:00
179935,Jose Espinal,177.8,150,50,25,52,45,69,54,57,right,54,54,56,65,2010-08-30 00:00:00
179941,Rydell Poepon,180.34,190,62,50,60,63,65,66,67,right,70,67,74,70,2016-01-14 00:00:00
179942,Miguel Nieto,182.88,163,43,36,56,56,70,45,64,right,66,57,58,61,2014-04-18 00:00:00
179943,Donovan Slijngard,175.26,148,59,61,53,56,62,44,61,left,63,60,62,63,2015-02-06 00:00:00
179944,David Luiz,187.96,185,84,80,68,76,82,83,83,right,79,56,77,71,2015-10-16 00:00:00
179954,Thomas Kraft,187.96,172,40,20,25,28,73,13,76,right,21,39,68,35,2015-11-06 00:00:00
179955,Frank Feltscher,180.34,168,68,40,58,50,57,40,61,right,58,64,69,64,2015-04-17 00:00:00
179958,Vukasin Devic,185.42,165,64,58,,49,,66,64,right,52,,70,69,2010-02-22 00:00:00
179960,Ben Sahar,180.34,159,39,23,62,47,59,64,69,right,74,70,67,55,2014-10-31 00:00:00
179971,Ridge Munsy,185.42,198,48,38,46,41,52,58,65,right,63,51,88,74,2015-11-26 00:00:00
179972,Eren Derdiyok,190.5,203,43,26,71,63,65,75,72,right,69,60,91,50,2015-11-19 00:00:00
179973,Michel Morganella,187.96,170,69,69,59,66,70,59,67,right,69,68,72,86,2016-05-19 00:00:00
179975,Damien Germanier,177.8,137,43,44,,49,,39,48,right,54,,31,40,2009-02-22 00:00:00
179976,Florian Berisha,170.18,143,66,52,47,48,44,35,48,left,53,81,62,66,2012-02-22 00:00:00
179977,Diego Ciccone,172.72,163,52,61,55,58,49,51,57,right,61,81,57,63,2016-03-10 00:00:00
179981,Igor N'Ganga,182.88,172,61,52,49,58,56,61,58,right,55,53,72,58,2014-10-02 00:00:00
179982,Cabral,180.34,176,75,69,65,65,75,74,65,right,65,76,78,61,2015-12-03 00:00:00
179984,Frederik Frans,193.04,183,63,64,47,58,34,67,65,right,57,34,86,70,2016-01-07 00:00:00
180175,Alexandre Pato,180.34,179,63,29,66,53,81,73,80,right,82,69,72,60,2016-03-10 00:00:00
180206,Miralem Pjanic,180.34,163,61,67,88,85,66,61,84,right,89,78,60,76,2016-05-12 00:00:00
180216,Seamus Coleman,177.8,170,78,77,70,70,72,67,81,right,77,74,73,90,2015-11-06 00:00:00
180255,Christian Bruels,177.8,163,46,35,72,70,39,54,70,right,71,69,62,63,2016-04-21 00:00:00
180281,Fernandinho,170.18,146,59,25,61,51,63,47,73,left,73,88,46,52,2015-12-24 00:00:00
180283,Sung-Yueng Ki,185.42,165,68,54,82,81,70,71,77,right,81,59,72,72,2016-03-10 00:00:00
180316,Abdul-Yakinu Iddi,172.72,146,48,48,61,61,76,47,64,left,71,85,46,71,2014-07-25 00:00:00
180334,Marcelo,190.5,176,73,72,37,72,71,80,75,right,65,47,82,70,2016-06-23 00:00:00
180339,Nils Schouterden,175.26,165,55,43,59,66,74,46,66,left,66,75,61,73,2015-09-25 00:00:00
180359,Luisinho,175.26,137,82,75,64,68,52,66,74,left,75,79,57,73,2016-06-23 00:00:00
180365,Mvuezolo Muscal Musumbu,175.26,161,45,43,,52,,45,54,right,56,,53,58,2008-08-30 00:00:00
180400,Izidoro Gomez,180.34,157,80,63,43,60,89,20,67,right,53,59,71,87,2015-11-26 00:00:00
180403,Willian,175.26,165,44,55,83,77,46,29,83,right,86,82,61,86,2016-04-21 00:00:00
180405,Lulinha,170.18,154,45,24,62,62,57,38,68,right,76,79,58,62,2014-05-02 00:00:00
180407,Moses Lamidi,180.34,157,43,21,57,40,46,48,63,right,64,76,55,66,2013-02-22 00:00:00
180409,Ceyhun Gulselam,193.04,194,72,73,59,65,48,80,71,right,64,45,84,69,2016-01-07 00:00:00
180430,Piotr Grzelczak,185.42,181,62,45,57,55,57,63,68,right,65,52,80,74,2016-04-28 00:00:00
180432,Hernanes,180.34,170,56,59,86,80,73,51,80,right,87,77,69,65,2016-05-12 00:00:00
180433,Tobias Levels,185.42,176,81,64,46,52,67,68,70,right,60,59,77,76,2016-01-07 00:00:00
180440,Adam Danch,182.88,179,62,77,44,59,85,62,66,right,58,61,74,59,2015-09-21 00:00:00
180635,Tommy Elphick,187.96,190,77,61,41,50,74,74,71,right,69,49,80,66,2015-10-16 00:00:00
180695,Lima,177.8,172,63,34,73,67,70,76,78,right,79,72,74,81,2015-05-15 00:00:00
180706,Craig Cathcart,187.96,161,69,68,43,61,70,74,72,right,59,58,73,71,2016-02-11 00:00:00
180714,Ari,198.12,172,35,15,47,33,63,13,78,right,21,31,62,32,2016-03-31 00:00:00
180724,Gustavo Lazzaretti,185.42,185,66,66,40,42,60,64,65,right,49,54,74,52,2014-03-14 00:00:00
180726,Matt McKay,170.18,143,61,65,75,65,70,35,70,left,72,75,58,92,2016-03-10 00:00:00
180738,Dinei,185.42,172,34,25,51,44,72,76,72,right,71,54,66,54,2013-11-29 00:00:00
180739,Eiji Kawashima,185.42,181,16,19,29,33,71,14,69,right,28,46,68,30,2016-01-07 00:00:00
180819,Adam Lallana,172.72,161,46,61,83,74,73,67,80,right,82,76,67,83,2016-05-12 00:00:00
180826,Luiz Adriano,182.88,157,38,24,66,50,84,79,79,right,81,69,74,73,2016-05-05 00:00:00
180840,Frantisek Rajtoral,177.8,170,75,70,70,72,62,57,73,right,73,70,71,82,2014-09-23 00:00:00
180849,David Strihavka,195.58,201,69,13,67,48,72,74,67,right,63,74,71,66,2011-02-22 00:00:00
180852,Tomas Micola,177.8,165,58,42,69,68,67,54,67,right,72,72,52,64,2011-08-30 00:00:00
180896,Jan Seda,190.5,196,25,23,25,29,45,25,64,right,25,43,47,34,2014-03-28 00:00:00
180922,Jan Rajnoch,185.42,168,68,63,66,64,71,77,72,right,70,72,73,79,2011-02-22 00:00:00
180930,Edin Dzeko,193.04,185,51,50,70,59,66,80,80,right,78,42,80,72,2016-05-12 00:00:00
180931,Martin Fenin,182.88,168,37,18,61,49,77,73,69,right,77,69,66,66,2012-08-31 00:00:00
180942,Pavel Krmas,193.04,190,77,70,28,42,48,78,68,left,36,27,78,33,2015-02-13 00:00:00
180955,Breno,190.5,187,84,66,55,68,66,77,75,right,70,60,80,51,2016-01-14 00:00:00
181017,Carlao,182.88,172,81,70,55,60,78,63,69,left,66,70,74,74,2014-01-10 00:00:00
181098,Makoto Hasebe,180.34,159,73,74,74,75,73,62,74,right,74,72,66,78,2016-02-25 00:00:00
181106,Hajime Hosogai,177.8,150,74,73,67,68,80,58,70,right,71,78,59,74,2016-04-21 00:00:00
181113,Deleu,175.26,170,61,58,63,59,70,48,64,right,62,78,66,75,2016-04-21 00:00:00
181115,Takahito Soma,175.26,165,61,55,64,62,57,42,63,left,65,70,58,75,2011-02-22 00:00:00
181132,Ze Eduardo,177.8,185,45,25,66,55,67,66,73,right,77,69,68,68,2015-01-02 00:00:00
181149,Andre Hainault,182.88,176,82,65,55,45,81,64,67,right,58,64,78,67,2015-09-21 00:00:00
181175,Ondrej Mazuch,187.96,183,78,65,35,47,65,75,73,right,59,52,82,67,2014-07-18 00:00:00
181199,Milan Petrzela,170.18,143,57,26,60,64,76,45,68,right,66,81,44,72,2014-09-18 00:00:00
181205,Adam Hlousek,187.96,168,68,61,64,66,66,66,69,left,68,63,72,77,2016-02-04 00:00:00
181223,Jan Polak,187.96,172,53,62,42,48,64,52,61,right,45,56,75,75,2014-07-18 00:00:00
181228,Anderson Luis,175.26,157,69,63,59,50,72,64,71,right,63,71,67,78,2016-03-10 00:00:00
181238,Jiri Bilek,185.42,176,66,65,66,65,74,64,63,right,54,59,77,72,2014-02-21 00:00:00
181247,Daniel Pudil,185.42,181,82,62,59,70,64,63,67,left,69,59,73,85,2016-06-09 00:00:00
181250,Jan Blazek,180.34,165,52,43,53,58,68,61,64,right,63,68,67,71,2014-04-11 00:00:00
181259,Martin Latka,193.04,192,83,70,53,60,62,74,73,right,58,53,91,62,2014-05-09 00:00:00
181262,Marek Suchy,182.88,168,72,79,50,67,91,78,78,right,73,65,85,81,2016-04-14 00:00:00
181264,Matej Krajcik,182.88,179,79,70,61,67,71,52,70,right,70,55,75,64,2010-08-30 00:00:00
181267,Helder,175.26,154,69,59,49,61,75,58,64,right,61,76,73,72,2013-08-16 00:00:00
181268,Michal Svec,180.34,150,66,68,64,64,73,61,67,right,68,70,63,86,2012-02-22 00:00:00
181274,Dusan Svento,177.8,154,59,52,64,61,53,55,70,left,72,74,57,73,2016-03-31 00:00:00
181281,Tomas Necid,190.5,179,71,25,68,48,65,77,73,right,70,60,80,68,2016-05-12 00:00:00
181291,Georginio Wijnaldum,175.26,163,61,65,76,66,82,72,80,right,84,80,64,86,2016-02-11 00:00:00
181298,Michael Almebaeck,182.88,183,83,63,38,48,81,67,64,right,45,57,81,74,2016-01-28 00:00:00
181307,Philip Haglund,187.96,192,83,65,61,61,72,74,66,right,63,56,80,91,2016-06-09 00:00:00
181318,Albin Ekdal,185.42,181,84,65,75,77,66,60,75,right,80,57,75,78,2015-10-16 00:00:00
181321,Marcel Gecov,182.88,161,80,64,65,53,74,59,65,right,62,66,64,81,2016-04-28 00:00:00
181338,Stepan Kucera,190.5,192,71,48,,52,,65,64,left,48,,77,68,2009-08-30 00:00:00
181339,Kebba Ceesay,180.34,172,75,62,48,62,81,57,68,right,63,68,76,83,2016-04-28 00:00:00
181343,Pierre Bengtsson,177.8,170,68,63,65,70,76,54,73,left,73,74,65,78,2016-04-14 00:00:00
181349,Alexander Gerndt,185.42,176,63,30,70,59,65,56,72,left,73,59,70,79,2015-10-09 00:00:00
181375,Marcelo Moreno,187.96,181,71,24,67,55,70,79,75,right,71,58,79,66,2015-09-21 00:00:00
181377,Emir Bajrami,177.8,170,50,29,62,60,70,47,70,left,78,74,64,71,2016-03-10 00:00:00
181379,David Elm,193.04,190,63,22,68,55,61,79,66,left,66,57,85,75,2016-03-31 00:00:00
181381,Andreas Landgren,175.26,163,79,60,62,63,77,64,64,right,62,73,72,82,2016-03-17 00:00:00
181392,Carlos Eduardo,170.18,150,47,26,69,69,50,45,73,left,78,82,64,53,2015-12-17 00:00:00
181402,William Vainqueur,180.34,161,85,75,70,73,73,58,76,right,77,78,82,76,2016-05-05 00:00:00
181404,Larrys Mabiala,187.96,176,73,74,64,57,34,79,72,right,58,35,85,50,2016-03-03 00:00:00
181435,Romain Elie,180.34,170,71,61,57,55,73,53,64,left,58,65,74,81,2015-09-21 00:00:00
181436,Damien Marcq,180.34,172,74,74,58,70,76,73,70,right,67,65,73,77,2016-02-18 00:00:00
181438,Guillaume Ducatel,175.26,165,71,50,57,58,66,46,58,left,56,73,67,71,2012-02-22 00:00:00
181445,Rasmus Bengtsson,185.42,176,65,73,41,62,82,71,72,right,61,56,75,51,2016-06-16 00:00:00
181452,Oumar Sissoko,187.96,185,25,20,25,25,55,25,64,right,21,38,68,34,2015-04-10 00:00:00
181455,Aly Cissokho,180.34,165,77,66,56,65,71,67,73,left,66,68,74,78,2016-03-24 00:00:00
181456,Romain Genevois,182.88,165,77,70,55,55,85,74,72,right,60,62,77,64,2016-05-12 00:00:00
181457,Chris Robertson,190.5,163,71,59,50,45,70,64,63,right,47,52,76,67,2016-04-28 00:00:00
181458,Ivan Perisic,185.42,179,59,42,79,76,83,78,81,right,81,67,75,82,2016-05-12 00:00:00
181459,Vasilios Torosidis,185.42,176,77,76,50,70,69,74,76,right,72,70,77,79,2016-04-21 00:00:00
181460,Sotiris Ninis,172.72,154,55,19,73,67,60,50,74,right,81,77,58,69,2016-04-21 00:00:00
181462,David Carney,180.34,154,59,57,63,51,71,44,64,left,63,74,57,83,2016-03-10 00:00:00
181465,Mark Rudan,193.04,196,68,42,,56,,65,57,right,52,,68,56,2010-02-22 00:00:00
181483,Mile Jedinak,187.96,172,86,84,68,68,51,79,76,right,71,66,87,78,2016-01-28 00:00:00
181498,"Antony Lecointe,19",167.64,130,71,53,52,56,81,55,63,right,60,84,31,71,2012-02-22 00:00:00
181499,Johann Ramare,180.34,163,62,72,70,68,90,45,68,right,67,72,70,90,2016-04-07 00:00:00
181557,Karim Ait Fana,175.26,154,53,40,63,63,30,54,70,right,73,79,43,58,2015-02-27 00:00:00
181559,Francois Bellugou,185.42,165,68,69,66,66,72,67,70,right,72,61,72,73,2016-02-11 00:00:00
181560,Mapou Yanga-Mbiwa,182.88,170,84,78,34,64,81,76,78,right,64,62,78,73,2016-05-19 00:00:00
181694,Johan Carrasso,187.96,192,22,24,46,10,51,11,66,right,15,55,56,31,2016-05-12 00:00:00
181721,Djamel Bakar,170.18,157,49,43,59,49,73,61,68,right,70,79,62,59,2016-04-21 00:00:00
181725,Gary Deegan,175.26,165,89,59,53,56,70,61,63,right,57,73,81,84,2016-05-12 00:00:00
181734,Rincon,187.96,176,71,83,45,45,81,73,75,right,50,47,75,68,2016-05-05 00:00:00
181780,Tim Matavz,187.96,179,50,20,43,34,67,75,72,right,68,55,70,65,2016-04-28 00:00:00
181783,Mario Mandzukic,190.5,187,88,44,62,41,87,90,82,right,77,55,87,81,2016-05-12 00:00:00
181785,Kristijan Ipsa,185.42,190,68,62,41,54,65,65,65,right,61,57,83,66,2016-03-10 00:00:00
181786,Vedran Corluka,193.04,185,81,77,60,69,80,83,80,right,73,46,84,80,2016-01-21 00:00:00
181792,Emil Johansson,170.18,141,59,64,53,61,75,55,64,left,64,77,44,77,2015-07-03 00:00:00
181810,"Ivan Radeljic,18",190.5,187,71,59,48,61,71,76,67,right,53,68,81,64,2010-08-30 00:00:00
181814,Boris Pandza,187.96,185,80,61,26,52,78,65,66,right,47,59,80,73,2014-04-25 00:00:00
181815,Stefan Babovic,180.34,170,41,36,74,64,49,44,68,left,79,78,53,52,2013-05-24 00:00:00
181816,Antonio Rukavina,177.8,163,81,80,59,70,78,62,77,right,69,77,69,82,2016-05-05 00:00:00
181818,Savo Pavicevic,185.42,190,75,49,,57,,71,67,left,66,,82,77,2008-08-30 00:00:00
181820,Stevan Jovetic,182.88,174,50,30,79,70,70,75,80,right,87,62,74,72,2016-05-12 00:00:00
181857,Dejan Milovanovic,180.34,165,69,67,,71,,62,69,right,68,,63,65,2009-08-30 00:00:00
181866,Nikita Rukavytsya,182.88,163,41,34,54,59,58,51,64,left,62,64,75,62,2015-06-26 00:00:00
181870,Mahamane Traore,175.26,163,70,78,74,75,58,58,72,right,74,79,68,69,2016-05-05 00:00:00
181872,Arturo Vidal,180.34,165,90,88,79,79,82,76,85,right,83,77,75,93,2016-04-21 00:00:00
181896,Tomislav Pacovski,185.42,185,31,25,25,36,61,25,66,right,24,53,68,25,2014-10-24 00:00:00
181922,Silva,187.96,172,72,61,62,60,67,73,65,right,68,49,86,75,2016-06-16 00:00:00
181959,Andrius Velicka,182.88,176,54,22,71,53,71,67,67,right,67,73,74,68,2010-08-30 00:00:00
182002,Sidnei,185.42,181,78,76,44,65,63,75,77,right,67,46,85,72,2016-06-23 00:00:00
182053,Konstantin Vassiljev,175.26,168,64,41,74,71,58,47,71,right,70,76,63,61,2016-05-12 00:00:00
182103,Egidio Arevalo,167.64,161,82,82,57,65,82,45,72,right,66,70,69,80,2016-06-16 00:00:00
182105,Felipe,190.5,190,35,25,25,25,74,25,77,right,25,32,69,33,2014-02-28 00:00:00
182126,Makelele,170.18,152,80,71,63,62,90,72,67,right,66,77,67,86,2014-04-18 00:00:00
182130,Krisztian Nemeth,180.34,163,63,37,58,59,62,63,71,right,72,73,62,72,2016-05-12 00:00:00
182145,Marti Crespi,180.34,157,66,59,48,58,73,65,66,right,55,62,71,56,2014-09-18 00:00:00
182152,Ja-Cheol Koo,182.88,170,55,57,72,69,79,66,76,right,79,79,63,74,2016-03-10 00:00:00
182166,Julien Palmieri,170.18,146,85,67,71,72,65,57,74,left,75,85,55,76,2016-04-07 00:00:00
182168,Andrea Ranocchia,195.58,179,76,79,59,65,70,80,77,right,70,33,82,61,2016-02-18 00:00:00
182170,Willy Aubameyang,180.34,165,44,21,41,44,57,58,60,right,60,61,57,64,2011-02-22 00:00:00
182177,Fabiano Santacroce,180.34,159,72,69,30,50,87,62,67,right,55,60,68,66,2016-02-18 00:00:00
182178,Gaetano Berardi,177.8,159,89,70,55,59,83,57,70,right,61,70,67,84,2015-11-06 00:00:00
182179,Sebastian De Maio,187.96,179,77,75,34,42,86,74,76,right,43,45,92,68,2015-09-21 00:00:00
182207,David Stockdale,190.5,185,39,22,51,22,51,11,72,right,22,37,61,25,2016-04-07 00:00:00
182212,Anthony Modeste,187.96,185,77,26,62,55,80,85,78,right,75,56,87,68,2016-04-14 00:00:00
182228,Jeremy Huyghebaert,180.34,159,65,59,59,52,62,52,60,left,59,55,57,67,2011-02-22 00:00:00
182309,Massimo Moia,177.8,165,64,57,60,60,62,50,61,left,62,57,55,65,2010-08-30 00:00:00
182343,Junmin Hao,180.34,163,74,63,68,66,65,35,67,right,67,75,64,76,2016-02-18 00:00:00
182409,Chengdong Zhang,182.88,185,63,51,57,48,81,72,70,right,72,70,70,73,2016-04-07 00:00:00
182432,Pierre Boya,182.88,183,53,17,58,67,80,75,65,right,53,43,83,79,2013-04-05 00:00:00
182435,Mitchell Langerak,193.04,179,18,19,46,26,65,19,74,right,22,29,64,33,2016-05-12 00:00:00
182440,Robbie Kruse,180.34,159,60,39,74,56,78,52,73,right,75,75,52,65,2016-05-05 00:00:00
182493,Diego Godin,185.42,161,84,86,52,69,88,92,86,right,73,58,78,73,2016-01-28 00:00:00
182494,Fernando Muslera,190.5,185,32,23,58,47,84,12,82,right,23,62,68,45,2016-02-25 00:00:00
182495,Martin Caceres,180.34,172,80,84,58,65,93,76,80,right,65,77,72,69,2016-04-21 00:00:00
182521,Toni Kroos,182.88,172,54,76,88,90,54,54,87,right,86,62,72,76,2016-01-21 00:00:00
182619,Ferry de Regt,190.5,172,66,60,27,51,57,72,63,right,57,52,67,68,2012-02-22 00:00:00
182622,Serginho,190.5,183,61,18,35,24,66,9,65,right,32,59,72,40,2011-08-30 00:00:00
182625,Yves Hadley Desmarets,177.8,159,60,44,67,59,74,56,70,left,63,73,73,82,2011-02-22 00:00:00
182626,Pele,187.96,176,77,62,63,76,55,61,70,right,70,53,83,78,2015-01-26 00:00:00
182627,Kamel Ghilas,177.8,157,61,39,51,61,57,54,65,right,65,73,56,73,2014-07-18 00:00:00
182628,Rabiola,182.88,168,74,26,61,61,69,67,69,right,72,65,62,71,2016-03-17 00:00:00
182629,Beto,182.88,179,29,12,47,32,74,22,78,right,18,35,52,40,2015-09-21 00:00:00
182632,Ruben Ribeiro,175.26,148,69,52,68,65,67,57,72,right,74,78,60,73,2016-04-14 00:00:00
182638,Hugo Morais,182.88,181,60,45,69,68,68,53,66,left,70,57,78,67,2012-02-22 00:00:00
182641,Bruno China,182.88,163,71,68,65,64,78,64,67,right,68,67,70,74,2015-04-10 00:00:00
182646,Jorge Goncalves,177.8,181,75,26,60,62,54,50,70,right,70,72,76,70,2012-02-22 00:00:00
182652,Donovan Simmonds,175.26,154,44,35,,28,,52,52,right,46,,48,48,2008-08-30 00:00:00
182713,Mergim Mavraj,187.96,185,74,59,49,45,74,77,73,left,63,47,79,64,2016-03-03 00:00:00
182736,Ricardo,187.96,185,35,21,25,22,74,11,74,right,16,38,67,41,2015-11-12 00:00:00
182738,Jared Hodgkiss,167.64,157,68,43,,54,,33,54,right,52,,58,64,2009-02-22 00:00:00
182740,Dragan Paljic,175.26,159,56,61,42,67,82,52,62,left,65,78,60,75,2015-01-16 00:00:00
182741,Matthias Jaissle,185.42,183,65,68,49,62,74,69,67,right,56,52,75,34,2014-01-31 00:00:00
182743,Thorsten Kirschbaum,193.04,198,28,7,28,28,64,10,65,left,19,41,66,28,2016-03-17 00:00:00
182744,Jose Holebas,182.88,174,82,68,54,69,74,74,77,left,75,75,79,84,2016-03-10 00:00:00
182757,Nikola Petkovic,187.96,172,69,69,53,59,62,64,68,left,61,58,77,70,2015-09-25 00:00:00
182763,Nikica Jelavic,187.96,185,64,29,65,42,58,77,73,right,73,43,77,75,2015-09-25 00:00:00
182772,Mickael Pote,180.34,176,56,25,59,46,83,71,67,right,66,73,79,59,2014-05-16 00:00:00
182816,Fethi Harek,175.26,143,71,65,64,63,70,61,64,left,64,72,62,66,2016-05-12 00:00:00
182818,Samuel Bouhours,182.88,165,74,62,54,63,70,57,64,left,63,55,71,65,2016-03-10 00:00:00
182819,William Edjenguele,187.96,183,65,56,36,49,60,59,58,left,44,55,72,55,2014-01-17 00:00:00
182821,Florian Bague,180.34,174,34,22,33,23,58,13,63,right,21,53,29,33,2011-08-30 00:00:00
182822,Aldo Angoula,182.88,181,71,62,43,60,72,66,65,right,65,60,80,33,2015-11-19 00:00:00
182836,Andy Carroll,190.5,174,85,45,65,56,84,91,77,left,74,50,92,75,2016-04-28 00:00:00
182844,Rafal Grzyb,175.26,165,70,82,56,64,81,56,67,right,61,77,71,74,2016-01-07 00:00:00
182859,Walter Gargano,170.18,141,86,85,60,74,72,47,76,right,72,85,67,92,2015-09-21 00:00:00
182860,Alvaro Gonzalez,175.26,159,83,79,69,74,72,66,73,right,74,70,68,75,2016-06-16 00:00:00
182861,Ignacio Gonzalez,180.34,161,64,41,68,70,54,64,69,right,71,65,61,47,2013-07-05 00:00:00
182862,Maximiliano Pereira,172.72,161,92,79,69,74,76,67,79,right,77,83,68,88,2016-03-10 00:00:00
182866,Paul Alo'o Efoulou,175.26,170,53,45,55,58,64,68,68,right,69,59,68,65,2016-03-03 00:00:00
